,Unnamed: 0,CustomerID,ProductID,Quantity,Price,TransactionDate,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,MarketingPromotion
15328,15328,,,,,,,,,,No
15329,15329,,,,,,,,,,No
15330,15330,,,,,,,,,,No
15331,15331,,,,,,,,,,No
15332,15332,,,,,,,,,,No
15333,15333,,,,,,,,,,No
15334,15334,,,,,,,,,,No
15335,15335,,,,,,,,,,No
15336,15336,,,,,,,,,,No
15337,15337,,,,,,,,,,No
15338,15338,,,,,,,,,,No
15339,15339,,,,,,,,,,No
15340,15340,,,,,,,,,,No
15341,15341,,,,,,,,,,No
15342,15342,,,,,,,,,,No
15343,15343,,,,,,,,,,No
15344,15344,,,,,,,,,,No
15345,15345,,,,,,,,,,No
15346,15346,,,,,,,,,,No
15347,15347,,,,,,,,,,No
15348,15348,,,,,,,,,,No
15349,15349,,,,,,,,,,No
15350,15350,,,,,,,,,,No
15351,15351,,,,,,,,,,No
15352,15352,,,,,,,,,,No
15353,15353,,,,,,,,,,No
15354,15354,,,,,,,,,,No
15355,15355,,,,,,,,,,No
15356,15356,,,,,,,,,,No
15357,15357,,,,,,,,,,No
15358,15358,,,,,,,,,,No
15359,15359,,,,,,,,,,No
15360,15360,,,,,,,,,,No
15361,15361,,,,,,,,,,No
15362,15362,,,,,,,,,,No
15363,15363,,,,,,,,,,No
15364,15364,,,,,,,,,,No
15365,15365,,,,,,,,,,No
15366,15366,,,,,,,,,,No
15367,15367,,,,,,,,,,No
15368,15368,,,,,,,,,,No
15369,15369,,,,,,,,,,No
15370,15370,,,,,,,,,,No
15371,15371,,,,,,,,,,No
15372,15372,,,,,,,,,,No
15373,15373,,,,,,,,,,No
15374,15374,,,,,,,,,,No
15375,15375,,,,,,,,,,No
15376,15376,,,,,,,,,,No
15377,15377,,,,,,,,,,No
15378,15378,,,,,,,,,,No
15379,15379,,,,,,,,,,No
15380,15380,,,,,,,,,,No
15381,15381,,,,,,,,,,No
15382,15382,,,,,,,,,,No
15383,15383,,,,,,,,,,No
15384,15384,,,,,,,,,,No
15385,15385,,,,,,,,,,No
15386,15386,,,,,,,,,,No
15387,15387,,,,,,,,,,No
15388,15388,,,,,,,,,,No
15389,15389,,,,,,,,,,No
15390,15390,,,,,,,,,,No
15391,15391,,,,,,,,,,No
15392,15392,,,,,,,,,,No
15393,15393,,,,,,,,,,No
15394,15394,,,,,,,,,,No
15395,15395,,,,,,,,,,No
15396,15396,,,,,,,,,,No
15397,15397,,,,,,,,,,No
15398,15398,,,,,,,,,,No
15399,15399,,,,,,,,,,No
15400,15400,,,,,,,,,,No
15401,15401,,,,,,,,,,No
15402,15402,,,,,,,,,,No
15403,15403,,,,,,,,,,No
15404,15404,,,,,,,,,,No
15405,15405,,,,,,,,,,No
15406,15406,,,,,,,,,,No
15407,15407,,,,,,,,,,No
15408,15408,,,,,,,,,,No
15409,15409,,,,,,,,,,No
15410,15410,,,,,,,,,,No
15411,15411,,,,,,,,,,No
15412,15412,,,,,,,,,,No
15413,15413,,,,,,,,,,No
15414,15414,,,,,,,,,,No
15415,15415,,,,,,,,,,No
15416,15416,,,,,,,,,,No
15417,15417,,,,,,,,,,No
15418,15418,,,,,,,,,,No
15419,15419,,,,,,,,,,No
15420,15420,,,,,,,,,,No
15421,15421,,,,,,,,,,No
15422,15422,,,,,,,,,,No
15423,15423,,,,,,,,,,No
15424,15424,,,,,,,,,,No
15425,15425,,,,,,,,,,No
15426,15426,,,,,,,,,,No
15427,15427,,,,,,,,,,No
15428,15428,,,,,,,,,,No
15429,15429,,,,,,,,,,No
15430,15430,,,,,,,,,,No
15431,15431,,,,,,,,,,No
15432,15432,,,,,,,,,,No
15433,15433,,,,,,,,,,No
15434,15434,,,,,,,,,,No
15435,15435,,,,,,,,,,No
15436,15436,,,,,,,,,,No
15437,15437,,,,,,,,,,No
15438,15438,,,,,,,,,,No
15439,15439,,,,,,,,,,No
15440,15440,,,,,,,,,,No
15441,15441,,,,,,,,,,No
15442,15442,,,,,,,,,,No
15443,15443,,,,,,,,,,No
15444,15444,,,,,,,,,,No
15445,15445,,,,,,,,,,No
15446,15446,,,,,,,,,,No
15447,15447,,,,,,,,,,No
15448,15448,,,,,,,,,,No
15449,15449,,,,,,,,,,No
15450,15450,,,,,,,,,,No
15451,15451,,,,,,,,,,No
15452,15452,,,,,,,,,,No
15453,15453,,,,,,,,,,No
15454,15454,,,,,,,,,,No
15455,15455,,,,,,,,,,No
15456,15456,,,,,,,,,,No
15457,15457,,,,,,,,,,No
15458,15458,,,,,,,,,,No
15459,15459,,,,,,,,,,No
15460,15460,,,,,,,,,,No
15461,15461,,,,,,,,,,No
15462,15462,,,,,,,,,,No
15463,15463,,,,,,,,,,No
15464,15464,,,,,,,,,,No
15465,15465,,,,,,,,,,No
15466,15466,,,,,,,,,,No
15467,15467,,,,,,,,,,No
15468,15468,,,,,,,,,,No
15469,15469,,,,,,,,,,No
15470,15470,,,,,,,,,,No
15471,15471,,,,,,,,,,No
15472,15472,,,,,,,,,,No
15473,15473,,,,,,,,,,No
15474,15474,,,,,,,,,,No
15475,15475,,,,,,,,,,No
15476,15476,,,,,,,,,,No
15477,15477,,,,,,,,,,No
15478,15478,,,,,,,,,,No
15479,15479,,,,,,,,,,No
15480,15480,,,,,,,,,,No
15481,15481,,,,,,,,,,No
15482,15482,,,,,,,,,,No
15483,15483,,,,,,,,,,No
15484,15484,,,,,,,,,,No
15485,15485,,,,,,,,,,No
15486,15486,,,,,,,,,,No
15487,15487,,,,,,,,,,No
15488,15488,,,,,,,,,,No
15489,15489,,,,,,,,,,No
15490,15490,,,,,,,,,,No
15491,15491,,,,,,,,,,No
15492,15492,,,,,,,,,,No
15493,15493,,,,,,,,,,No
15494,15494,,,,,,,,,,No
15495,15495,,,,,,,,,,No
15496,15496,,,,,,,,,,No
15497,15497,,,,,,,,,,No
15498,15498,,,,,,,,,,No
15499,15499,,,,,,,,,,No
15500,15500,,,,,,,,,,No
15501,15501,,,,,,,,,,No
15502,15502,,,,,,,,,,No
15503,15503,,,,,,,,,,No
15504,15504,,,,,,,,,,No
15505,15505,,,,,,,,,,No
15506,15506,,,,,,,,,,No
15507,15507,,,,,,,,,,No
15508,15508,,,,,,,,,,No
15509,15509,,,,,,,,,,No
15510,15510,,,,,,,,,,No
15511,15511,,,,,,,,,,No
15512,15512,,,,,,,,,,No
15513,15513,,,,,,,,,,No
15514,15514,,,,,,,,,,No
15515,15515,,,,,,,,,,No
15516,15516,,,,,,,,,,No
15517,15517,,,,,,,,,,No
15518,15518,,,,,,,,,,No
15519,15519,,,,,,,,,,No
15520,15520,,,,,,,,,,No
15521,15521,,,,,,,,,,No
15522,15522,,,,,,,,,,No
15523,15523,,,,,,,,,,No
15524,15524,,,,,,,,,,No
15525,15525,,,,,,,,,,No
15526,15526,,,,,,,,,,No
15527,15527,,,,,,,,,,No
15528,15528,,,,,,,,,,No
15529,15529,,,,,,,,,,No
15530,15530,,,,,,,,,,No
15531,15531,,,,,,,,,,No
15532,15532,,,,,,,,,,No
15533,15533,,,,,,,,,,No
15534,15534,,,,,,,,,,No
15535,15535,,,,,,,,,,No
15536,15536,,,,,,,,,,No
15537,15537,,,,,,,,,,No
15538,15538,,,,,,,,,,No
15539,15539,,,,,,,,,,No
15540,15540,,,,,,,,,,No
15541,15541,,,,,,,,,,No
15542,15542,,,,,,,,,,No
15543,15543,,,,,,,,,,No
15544,15544,,,,,,,,,,No
15545,15545,,,,,,,,,,No
15546,15546,,,,,,,,,,No
15547,15547,,,,,,,,,,No
15548,15548,,,,,,,,,,No
15549,15549,,,,,,,,,,No
15550,15550,,,,,,,,,,No
15551,15551,,,,,,,,,,No
15552,15552,,,,,,,,,,No
15553,15553,,,,,,,,,,No
15554,15554,,,,,,,,,,No
15555,15555,,,,,,,,,,No
15556,15556,,,,,,,,,,No
15557,15557,,,,,,,,,,No
15558,15558,,,,,,,,,,No
15559,15559,,,,,,,,,,No
15560,15560,,,,,,,,,,No
15561,15561,,,,,,,,,,No
15562,15562,,,,,,,,,,No
15563,15563,,,,,,,,,,No
15564,15564,,,,,,,,,,No
15565,15565,,,,,,,,,,No
15566,15566,,,,,,,,,,No
15567,15567,,,,,,,,,,No
15568,15568,,,,,,,,,,No
15569,15569,,,,,,,,,,No
15570,15570,,,,,,,,,,No
15571,15571,,,,,,,,,,No
15572,15572,,,,,,,,,,No
15573,15573,,,,,,,,,,No
15574,15574,,,,,,,,,,No
15575,15575,,,,,,,,,,No
15576,15576,,,,,,,,,,No
15577,15577,,,,,,,,,,No
15578,15578,,,,,,,,,,No
15579,15579,,,,,,,,,,No
15580,15580,,,,,,,,,,No
15581,15581,,,,,,,,,,No
15582,15582,,,,,,,,,,No
15583,15583,,,,,,,,,,No
15584,15584,,,,,,,,,,No
15585,15585,,,,,,,,,,No
15586,15586,,,,,,,,,,No
15587,15587,,,,,,,,,,No
15588,15588,,,,,,,,,,No
15589,15589,,,,,,,,,,No
15590,15590,,,,,,,,,,No
15591,15591,,,,,,,,,,No
15592,15592,,,,,,,,,,No
15593,15593,,,,,,,,,,No
15594,15594,,,,,,,,,,No
15595,15595,,,,,,,,,,No
15596,15596,,,,,,,,,,No
15597,15597,,,,,,,,,,No
15598,15598,,,,,,,,,,No
15599,15599,,,,,,,,,,No
15600,15600,,,,,,,,,,No
15601,15601,,,,,,,,,,No
15602,15602,,,,,,,,,,No
15603,15603,,,,,,,,,,No
15604,15604,,,,,,,,,,No
15605,15605,,,,,,,,,,No
15606,15606,,,,,,,,,,No
15607,15607,,,,,,,,,,No
15608,15608,,,,,,,,,,No
15609,15609,,,,,,,,,,No
15610,15610,,,,,,,,,,No
15611,15611,,,,,,,,,,No
15612,15612,,,,,,,,,,No
15613,15613,,,,,,,,,,No
15614,15614,,,,,,,,,,No
15615,15615,,,,,,,,,,No
15616,15616,,,,,,,,,,No
15617,15617,,,,,,,,,,No
15618,15618,,,,,,,,,,No
15619,15619,,,,,,,,,,No
15620,15620,,,,,,,,,,No
15621,15621,,,,,,,,,,No
15622,15622,,,,,,,,,,No
15623,15623,,,,,,,,,,No
15624,15624,,,,,,,,,,No
15625,15625,,,,,,,,,,No
15626,15626,,,,,,,,,,No
15627,15627,,,,,,,,,,No
15628,15628,,,,,,,,,,No
15629,15629,,,,,,,,,,No
15630,15630,,,,,,,,,,No
15631,15631,,,,,,,,,,No
15632,15632,,,,,,,,,,No
15633,15633,,,,,,,,,,No
15634,15634,,,,,,,,,,No
15635,15635,,,,,,,,,,No
15636,15636,,,,,,,,,,No
15637,15637,,,,,,,,,,No
15638,15638,,,,,,,,,,No
15639,15639,,,,,,,,,,No
15640,15640,,,,,,,,,,No
15641,15641,,,,,,,,,,No
15642,15642,,,,,,,,,,No
15643,15643,,,,,,,,,,No
15644,15644,,,,,,,,,,No
15645,15645,,,,,,,,,,No
15646,15646,,,,,,,,,,No
15647,15647,,,,,,,,,,No
15648,15648,,,,,,,,,,No
15649,15649,,,,,,,,,,No
15650,15650,,,,,,,,,,No
15651,15651,,,,,,,,,,No
15652,15652,,,,,,,,,,No
15653,15653,,,,,,,,,,No
15654,15654,,,,,,,,,,No
15655,15655,,,,,,,,,,No
15656,15656,,,,,,,,,,No
15657,15657,,,,,,,,,,No
15658,15658,,,,,,,,,,No
15659,15659,,,,,,,,,,No
15660,15660,,,,,,,,,,No
15661,15661,,,,,,,,,,No
15662,15662,,,,,,,,,,No
15663,15663,,,,,,,,,,No
15664,15664,,,,,,,,,,No
15665,15665,,,,,,,,,,No
15666,15666,,,,,,,,,,No
15667,15667,,,,,,,,,,No
15668,15668,,,,,,,,,,No
15669,15669,,,,,,,,,,No
15670,15670,,,,,,,,,,No
15671,15671,,,,,,,,,,No
15672,15672,,,,,,,,,,No
15673,15673,,,,,,,,,,No
15674,15674,,,,,,,,,,No
15675,15675,,,,,,,,,,No
15676,15676,,,,,,,,,,No
15677,15677,,,,,,,,,,No
15678,15678,,,,,,,,,,No
15679,15679,,,,,,,,,,No
15680,15680,,,,,,,,,,No
15681,15681,,,,,,,,,,No
15682,15682,,,,,,,,,,No
15683,15683,,,,,,,,,,No
15684,15684,,,,,,,,,,No
15685,15685,,,,,,,,,,No
15686,15686,,,,,,,,,,No
15687,15687,,,,,,,,,,No
15688,15688,,,,,,,,,,No
15689,15689,,,,,,,,,,No
15690,15690,,,,,,,,,,No
15691,15691,,,,,,,,,,No
15692,15692,,,,,,,,,,No
15693,15693,,,,,,,,,,No
15694,15694,,,,,,,,,,No
15695,15695,,,,,,,,,,No
15696,15696,,,,,,,,,,No
15697,15697,,,,,,,,,,No
15698,15698,,,,,,,,,,No
15699,15699,,,,,,,,,,No
15700,15700,,,,,,,,,,No
15701,15701,,,,,,,,,,No
15702,15702,,,,,,,,,,No
15703,15703,,,,,,,,,,No
15704,15704,,,,,,,,,,No
15705,15705,,,,,,,,,,No
15706,15706,,,,,,,,,,No
15707,15707,,,,,,,,,,No
15708,15708,,,,,,,,,,No
15709,15709,,,,,,,,,,No
15710,15710,,,,,,,,,,No
15711,15711,,,,,,,,,,No
15712,15712,,,,,,,,,,No
15713,15713,,,,,,,,,,No
15714,15714,,,,,,,,,,No
15715,15715,,,,,,,,,,No
15716,15716,,,,,,,,,,No
15717,15717,,,,,,,,,,No
15718,15718,,,,,,,,,,No
15719,15719,,,,,,,,,,No
15720,15720,,,,,,,,,,No
15721,15721,,,,,,,,,,No
15722,15722,,,,,,,,,,No
15723,15723,,,,,,,,,,No
15724,15724,,,,,,,,,,No
15725,15725,,,,,,,,,,No
15726,15726,,,,,,,,,,No
15727,15727,,,,,,,,,,No
15728,15728,,,,,,,,,,No
15729,15729,,,,,,,,,,No
15730,15730,,,,,,,,,,No
15731,15731,,,,,,,,,,No
15732,15732,,,,,,,,,,No
15733,15733,,,,,,,,,,No
15734,15734,,,,,,,,,,No
15735,15735,,,,,,,,,,No
15736,15736,,,,,,,,,,No
15737,15737,,,,,,,,,,No
15738,15738,,,,,,,,,,No
15739,15739,,,,,,,,,,No
15740,15740,,,,,,,,,,No
15741,15741,,,,,,,,,,No
15742,15742,,,,,,,,,,No
15743,15743,,,,,,,,,,No
15744,15744,,,,,,,,,,No
15745,15745,,,,,,,,,,No
15746,15746,,,,,,,,,,No
15747,15747,,,,,,,,,,No
15748,15748,,,,,,,,,,No
15749,15749,,,,,,,,,,No
15750,15750,,,,,,,,,,No
15751,15751,,,,,,,,,,No
15752,15752,,,,,,,,,,No
15753,15753,,,,,,,,,,No
15754,15754,,,,,,,,,,No
15755,15755,,,,,,,,,,No
15756,15756,,,,,,,,,,No
15757,15757,,,,,,,,,,No
15758,15758,,,,,,,,,,No
15759,15759,,,,,,,,,,No
15760,15760,,,,,,,,,,No
15761,15761,,,,,,,,,,No
15762,15762,,,,,,,,,,No
15763,15763,,,,,,,,,,No
15764,15764,,,,,,,,,,No
15765,15765,,,,,,,,,,No
15766,15766,,,,,,,,,,No
15767,15767,,,,,,,,,,No
15768,15768,,,,,,,,,,No
15769,15769,,,,,,,,,,No
15770,15770,,,,,,,,,,No
15771,15771,,,,,,,,,,No
15772,15772,,,,,,,,,,No
15773,15773,,,,,,,,,,No
15774,15774,,,,,,,,,,No
15775,15775,,,,,,,,,,No
15776,15776,,,,,,,,,,No
15777,15777,,,,,,,,,,No
15778,15778,,,,,,,,,,No
15779,15779,,,,,,,,,,No
15780,15780,,,,,,,,,,No
15781,15781,,,,,,,,,,No
15782,15782,,,,,,,,,,No
15783,15783,,,,,,,,,,No
15784,15784,,,,,,,,,,No
15785,15785,,,,,,,,,,No
15786,15786,,,,,,,,,,No
15787,15787,,,,,,,,,,No
15788,15788,,,,,,,,,,No
15789,15789,,,,,,,,,,No
15790,15790,,,,,,,,,,No
15791,15791,,,,,,,,,,No
15792,15792,,,,,,,,,,No
15793,15793,,,,,,,,,,No
15794,15794,,,,,,,,,,No
15795,15795,,,,,,,,,,No
15796,15796,,,,,,,,,,No
15797,15797,,,,,,,,,,No
15798,15798,,,,,,,,,,No
15799,15799,,,,,,,,,,No
15800,15800,,,,,,,,,,No
15801,15801,,,,,,,,,,No
15802,15802,,,,,,,,,,No
15803,15803,,,,,,,,,,No
15804,15804,,,,,,,,,,No
15805,15805,,,,,,,,,,No
15806,15806,,,,,,,,,,No
15807,15807,,,,,,,,,,No
15808,15808,,,,,,,,,,No
15809,15809,,,,,,,,,,No
15810,15810,,,,,,,,,,No
15811,15811,,,,,,,,,,No
15812,15812,,,,,,,,,,No
15813,15813,,,,,,,,,,No
15814,15814,,,,,,,,,,No
15815,15815,,,,,,,,,,No
15816,15816,,,,,,,,,,No
15817,15817,,,,,,,,,,No
15818,15818,,,,,,,,,,No
15819,15819,,,,,,,,,,No
15820,15820,,,,,,,,,,No
15821,15821,,,,,,,,,,No
15822,15822,,,,,,,,,,No
15823,15823,,,,,,,,,,No
15824,15824,,,,,,,,,,No
15825,15825,,,,,,,,,,No
15826,15826,,,,,,,,,,No
15827,15827,,,,,,,,,,No
15828,15828,,,,,,,,,,No
15829,15829,,,,,,,,,,No
15830,15830,,,,,,,,,,No
15831,15831,,,,,,,,,,No
15832,15832,,,,,,,,,,No
15833,15833,,,,,,,,,,No
15834,15834,,,,,,,,,,No
15835,15835,,,,,,,,,,No
15836,15836,,,,,,,,,,No
15837,15837,,,,,,,,,,No
15838,15838,,,,,,,,,,No
15839,15839,,,,,,,,,,No
15840,15840,,,,,,,,,,No
15841,15841,,,,,,,,,,No
15842,15842,,,,,,,,,,No
15843,15843,,,,,,,,,,No
15844,15844,,,,,,,,,,No
15845,15845,,,,,,,,,,No
15846,15846,,,,,,,,,,No
15847,15847,,,,,,,,,,No
15848,15848,,,,,,,,,,No
15849,15849,,,,,,,,,,No
15850,15850,,,,,,,,,,No
15851,15851,,,,,,,,,,No
15852,15852,,,,,,,,,,No
15853,15853,,,,,,,,,,No
15854,15854,,,,,,,,,,No
15855,15855,,,,,,,,,,No
15856,15856,,,,,,,,,,No
15857,15857,,,,,,,,,,No
15858,15858,,,,,,,,,,No
15859,15859,,,,,,,,,,No
15860,15860,,,,,,,,,,No
15861,15861,,,,,,,,,,No
15862,15862,,,,,,,,,,No
15863,15863,,,,,,,,,,No
15864,15864,,,,,,,,,,No
15865,15865,,,,,,,,,,No
15866,15866,,,,,,,,,,No
15867,15867,,,,,,,,,,No
15868,15868,,,,,,,,,,No
15869,15869,,,,,,,,,,No
15870,15870,,,,,,,,,,No
15871,15871,,,,,,,,,,No
15872,15872,,,,,,,,,,No
15873,15873,,,,,,,,,,No
15874,15874,,,,,,,,,,No
15875,15875,,,,,,,,,,No
15876,15876,,,,,,,,,,No
15877,15877,,,,,,,,,,No
15878,15878,,,,,,,,,,No
15879,15879,,,,,,,,,,No
15880,15880,,,,,,,,,,No
15881,15881,,,,,,,,,,No
15882,15882,,,,,,,,,,No
15883,15883,,,,,,,,,,No
15884,15884,,,,,,,,,,No
15885,15885,,,,,,,,,,No
15886,15886,,,,,,,,,,No
15887,15887,,,,,,,,,,No
15888,15888,,,,,,,,,,No
15889,15889,,,,,,,,,,No
15890,15890,,,,,,,,,,No
15891,15891,,,,,,,,,,No
15892,15892,,,,,,,,,,No
15893,15893,,,,,,,,,,No
15894,15894,,,,,,,,,,No
15895,15895,,,,,,,,,,No
15896,15896,,,,,,,,,,No
15897,15897,,,,,,,,,,No
15898,15898,,,,,,,,,,No
15899,15899,,,,,,,,,,No
15900,15900,,,,,,,,,,No
15901,15901,,,,,,,,,,No
15902,15902,,,,,,,,,,No
15903,15903,,,,,,,,,,No
15904,15904,,,,,,,,,,No
15905,15905,,,,,,,,,,No
15906,15906,,,,,,,,,,No
15907,15907,,,,,,,,,,No
15908,15908,,,,,,,,,,No
15909,15909,,,,,,,,,,No
15910,15910,,,,,,,,,,No
15911,15911,,,,,,,,,,No
15912,15912,,,,,,,,,,No
15913,15913,,,,,,,,,,No
15914,15914,,,,,,,,,,No
15915,15915,,,,,,,,,,No
15916,15916,,,,,,,,,,No
15917,15917,,,,,,,,,,No
15918,15918,,,,,,,,,,No
15919,15919,,,,,,,,,,No
15920,15920,,,,,,,,,,No
15921,15921,,,,,,,,,,No
15922,15922,,,,,,,,,,No
15923,15923,,,,,,,,,,No
15924,15924,,,,,,,,,,No
15925,15925,,,,,,,,,,No
15926,15926,,,,,,,,,,No
15927,15927,,,,,,,,,,No
15928,15928,,,,,,,,,,No
15929,15929,,,,,,,,,,No
15930,15930,,,,,,,,,,No
15931,15931,,,,,,,,,,No
15932,15932,,,,,,,,,,No
15933,15933,,,,,,,,,,No
15934,15934,,,,,,,,,,No
15935,15935,,,,,,,,,,No
15936,15936,,,,,,,,,,No
15937,15937,,,,,,,,,,No
15938,15938,,,,,,,,,,No
15939,15939,,,,,,,,,,No
15940,15940,,,,,,,,,,No
15941,15941,,,,,,,,,,No
15942,15942,,,,,,,,,,No
15943,15943,,,,,,,,,,No
15944,15944,,,,,,,,,,No
15945,15945,,,,,,,,,,No
15946,15946,,,,,,,,,,No
15947,15947,,,,,,,,,,No
15948,15948,,,,,,,,,,No
15949,15949,,,,,,,,,,No
15950,15950,,,,,,,,,,No
15951,15951,,,,,,,,,,No
15952,15952,,,,,,,,,,No
15953,15953,,,,,,,,,,No
15954,15954,,,,,,,,,,No
15955,15955,,,,,,,,,,No
15956,15956,,,,,,,,,,No
15957,15957,,,,,,,,,,No
15958,15958,,,,,,,,,,No
15959,15959,,,,,,,,,,No
15960,15960,,,,,,,,,,No
15961,15961,,,,,,,,,,No
15962,15962,,,,,,,,,,No
15963,15963,,,,,,,,,,No
15964,15964,,,,,,,,,,No
15965,15965,,,,,,,,,,No
15966,15966,,,,,,,,,,No
15967,15967,,,,,,,,,,No
15968,15968,,,,,,,,,,No
15969,15969,,,,,,,,,,No
15970,15970,,,,,,,,,,No
15971,15971,,,,,,,,,,No
15972,15972,,,,,,,,,,No
15973,15973,,,,,,,,,,No
15974,15974,,,,,,,,,,No
15975,15975,,,,,,,,,,No
15976,15976,,,,,,,,,,No
15977,15977,,,,,,,,,,No
15978,15978,,,,,,,,,,No
15979,15979,,,,,,,,,,No
15980,15980,,,,,,,,,,No
15981,15981,,,,,,,,,,No
15982,15982,,,,,,,,,,No
15983,15983,,,,,,,,,,No
15984,15984,,,,,,,,,,No
15985,15985,,,,,,,,,,No
15986,15986,,,,,,,,,,No
15987,15987,,,,,,,,,,No
15988,15988,,,,,,,,,,No
15989,15989,,,,,,,,,,No
15990,15990,,,,,,,,,,No
15991,15991,,,,,,,,,,No
15992,15992,,,,,,,,,,No
15993,15993,,,,,,,,,,No
15994,15994,,,,,,,,,,No
15995,15995,,,,,,,,,,No
15996,15996,,,,,,,,,,No
15997,15997,,,,,,,,,,No
15998,15998,,,,,,,,,,No
15999,15999,,,,,,,,,,No
16000,16000,,,,,,,,,,No
16001,16001,,,,,,,,,,No
16002,16002,,,,,,,,,,No
16003,16003,,,,,,,,,,No
16004,16004,,,,,,,,,,No
16005,16005,,,,,,,,,,No
16006,16006,,,,,,,,,,No
16007,16007,,,,,,,,,,No
16008,16008,,,,,,,,,,No
16009,16009,,,,,,,,,,No
16010,16010,,,,,,,,,,No
16011,16011,,,,,,,,,,No
16012,16012,,,,,,,,,,No
16013,16013,,,,,,,,,,No
16014,16014,,,,,,,,,,No
16015,16015,,,,,,,,,,No
16016,16016,,,,,,,,,,No
16017,16017,,,,,,,,,,No
16018,16018,,,,,,,,,,No
16019,16019,,,,,,,,,,No
16020,16020,,,,,,,,,,No
16021,16021,,,,,,,,,,No
16022,16022,,,,,,,,,,No
16023,16023,,,,,,,,,,No
16024,16024,,,,,,,,,,No
16025,16025,,,,,,,,,,No
16026,16026,,,,,,,,,,No
16027,16027,,,,,,,,,,No
16028,16028,,,,,,,,,,No
16029,16029,,,,,,,,,,No
16030,16030,,,,,,,,,,No
16031,16031,,,,,,,,,,No
16032,16032,,,,,,,,,,No
16033,16033,,,,,,,,,,No
16034,16034,,,,,,,,,,No
16035,16035,,,,,,,,,,No
16036,16036,,,,,,,,,,No
16037,16037,,,,,,,,,,No
16038,16038,,,,,,,,,,No
16039,16039,,,,,,,,,,No
16040,16040,,,,,,,,,,No
16041,16041,,,,,,,,,,No
16042,16042,,,,,,,,,,No
16043,16043,,,,,,,,,,No
16044,16044,,,,,,,,,,No
16045,16045,,,,,,,,,,No
16046,16046,,,,,,,,,,No
16047,16047,,,,,,,,,,No
16048,16048,,,,,,,,,,No
16049,16049,,,,,,,,,,No
16050,16050,,,,,,,,,,No
16051,16051,,,,,,,,,,No
16052,16052,,,,,,,,,,No
16053,16053,,,,,,,,,,No
16054,16054,,,,,,,,,,No
16055,16055,,,,,,,,,,No
16056,16056,,,,,,,,,,No
16057,16057,,,,,,,,,,No
16058,16058,,,,,,,,,,No
16059,16059,,,,,,,,,,No
16060,16060,,,,,,,,,,No
16061,16061,,,,,,,,,,No
16062,16062,,,,,,,,,,No
16063,16063,,,,,,,,,,No
16064,16064,,,,,,,,,,No
16065,16065,,,,,,,,,,No
16066,16066,,,,,,,,,,No
16067,16067,,,,,,,,,,No
16068,16068,,,,,,,,,,No
16069,16069,,,,,,,,,,No
16070,16070,,,,,,,,,,No
16071,16071,,,,,,,,,,No
16072,16072,,,,,,,,,,No
16073,16073,,,,,,,,,,No
16074,16074,,,,,,,,,,No
16075,16075,,,,,,,,,,No
16076,16076,,,,,,,,,,No
16077,16077,,,,,,,,,,No
16078,16078,,,,,,,,,,No
16079,16079,,,,,,,,,,No
16080,16080,,,,,,,,,,No
16081,16081,,,,,,,,,,No
16082,16082,,,,,,,,,,No
16083,16083,,,,,,,,,,No
16084,16084,,,,,,,,,,No
16085,16085,,,,,,,,,,No
16086,16086,,,,,,,,,,No
16087,16087,,,,,,,,,,No
16088,16088,,,,,,,,,,No
16089,16089,,,,,,,,,,No
16090,16090,,,,,,,,,,No
16091,16091,,,,,,,,,,No
16092,16092,,,,,,,,,,No
16093,16093,,,,,,,,,,No
16094,16094,,,,,,,,,,No
16095,16095,,,,,,,,,,No
16096,16096,,,,,,,,,,No
16097,16097,,,,,,,,,,No
16098,16098,,,,,,,,,,No
16099,16099,,,,,,,,,,No
16100,16100,,,,,,,,,,No
16101,16101,,,,,,,,,,No
16102,16102,,,,,,,,,,No
16103,16103,,,,,,,,,,No
16104,16104,,,,,,,,,,No
16105,16105,,,,,,,,,,No
16106,16106,,,,,,,,,,No
16107,16107,,,,,,,,,,No
16108,16108,,,,,,,,,,No
16109,16109,,,,,,,,,,No
16110,16110,,,,,,,,,,No
16111,16111,,,,,,,,,,No
16112,16112,,,,,,,,,,No
16113,16113,,,,,,,,,,No
16114,16114,,,,,,,,,,No
16115,16115,,,,,,,,,,No
16116,16116,,,,,,,,,,No
16117,16117,,,,,,,,,,No
16118,16118,,,,,,,,,,No
16119,16119,,,,,,,,,,No
16120,16120,,,,,,,,,,No
16121,16121,,,,,,,,,,No
16122,16122,,,,,,,,,,No
16123,16123,,,,,,,,,,No
16124,16124,,,,,,,,,,No
16125,16125,,,,,,,,,,No
16126,16126,,,,,,,,,,No
16127,16127,,,,,,,,,,No
16128,16128,,,,,,,,,,No
16129,16129,,,,,,,,,,No
16130,16130,,,,,,,,,,No
16131,16131,,,,,,,,,,No
16132,16132,,,,,,,,,,No
16133,16133,,,,,,,,,,No
16134,16134,,,,,,,,,,No
16135,16135,,,,,,,,,,No
16136,16136,,,,,,,,,,No
16137,16137,,,,,,,,,,No
16138,16138,,,,,,,,,,No
16139,16139,,,,,,,,,,No
16140,16140,,,,,,,,,,No
16141,16141,,,,,,,,,,No
16142,16142,,,,,,,,,,No
16143,16143,,,,,,,,,,No
16144,16144,,,,,,,,,,No
16145,16145,,,,,,,,,,No
16146,16146,,,,,,,,,,No
